Profile: <cProfile.Profile object at 0x0000027907471630>
         36274 function calls (36090 primitive calls) in 4.358 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 payload.py:164(size)
        1    0.000    0.000    0.000    0.000 connector.py:90(__await__)
        3    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 threading.py:832(<listcomp>)
        4    0.000    0.000    0.000    0.000 cookiejar.py:1114(return_ok_version)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:344(__reset_writer)
        1    0.000    0.000    0.000    0.000 {method 'difference_update' of 'set' objects}
        4    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        3    0.000    0.000    0.000    0.000 client_reqrep.py:455(<genexpr>)
        3    0.000    0.000    0.000    0.000 client_proto.py:47(upgraded)
        2    0.000    0.000    0.000    0.000 {method 'put' of '_queue.SimpleQueue' objects}
        1    0.000    0.000    0.000    0.000 _weakrefset.py:21(__enter__)
        1    0.000    0.000    0.000    0.000 encoder.py:105(__init__)
        3    0.000    0.000    0.000    0.000 proactor_events.py:94(set_protocol)
        3    0.000    0.000    0.000    0.000 adapters.py:578(add_headers)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:849(__reset_writer)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:943(connection)
        3    0.000    0.000    0.000    0.000 ssl.py:1150(_check_connected)
        1    0.000    0.000    0.000    0.000 connector.py:86(__init__)
        3    0.000    0.000    0.000    0.000 connector.py:152(transport)
        2    0.000    0.000    0.000    0.000 _parser.py:168(__setitem__)
        3    0.000    0.000    0.000    0.000 base_events.py:655(stop)
        3    0.000    0.000    0.000    0.000 tasks.py:65(_set_task_name)
        3    0.000    0.000    0.000    0.000 proxy.py:11(connection_requires_http_tunnel)
        1    0.000    0.000    0.000    0.000 abc.py:171(__init__)
        7    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        3    0.000    0.000    0.000    0.000 client.py:884(_get_hostport)
        4    0.000    0.000    0.000    0.000 cookiejar.py:1135(return_ok_secure)
        3    0.000    0.000    0.000    0.000 connector.py:141(__bool__)
        1    0.000    0.000    0.000    0.000 _transcripts.py:101(__init__)
        9    0.000    0.000    0.000    0.000 _quoting_c.pyx:93(_release_writer)
        1    0.000    0.000    0.000    0.000 enum.py:1249(value)
        3    0.000    0.000    0.000    0.000 typing.py:1358(<genexpr>)
        3    0.000    0.000    0.000    0.000 threading.py:568(is_set)
        3    0.000    0.000    0.000    0.000 client.py:559(<listcomp>)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:869(url)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:887(headers)
        3    0.000    0.000    0.000    0.000 {method 'compression' of '_ssl._SSLSocket' objects}
        1    0.000    0.000    0.000    0.000 typing.py:458(__repr__)
        1    0.000    0.000    0.000    0.000 connector.py:401(_cleanup_closed)
        3    0.000    0.000    0.000    0.000 models.py:216(<genexpr>)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.000    0.000 _compiler.py:465(_get_charset_prefix)
        4    0.000    0.000    0.000    0.000 cookiejar.py:1307(<lambda>)
        2    0.000    0.000    0.000    0.000 base_events.py:686(is_closed)
        1    0.000    0.000    0.000    0.000 futures.py:387(_call_check_cancel)
        1    0.000    0.000    0.000    0.000 connector.py:706(__init__)
        3    0.000    0.000    0.000    0.000 streams.py:152(exception)
        2    0.000    0.000    0.000    0.000 {built-in method _signal.getsignal}
        2    0.000    0.000    0.000    0.000 {method 'isspace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        2    0.000    0.000    0.000    0.000 __init__.py:1319(disable)
        4    0.000    0.000    0.000    0.000 cookiejar.py:1147(return_ok_port)
        3    0.000    0.000    0.000    0.000 client_reqrep.py:347(_writer)
        1    0.000    0.000    0.000    0.000 resolver.py:31(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        4    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        3    0.000    0.000    0.000    0.000 {method 'extend' of 'multidict._multidict.MultiDict' objects}
        3    0.000    0.000    0.000    0.000 connectionpool.py:340(_validate_conn)
        1    0.000    0.000    0.000    0.000 cookies.py:72(has_header)
        3    0.000    0.000    0.000    0.000 client.py:1283(trust_env)
        1    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 {method 'close' of 'xml.etree.ElementTree.XMLParser' objects}
        6    0.000    0.000    0.000    0.000 contextlib.py:431(__enter__)
        4    0.000    0.000    0.000    0.000 enum.py:1180(_missing_)
        3    0.000    0.000    0.000    0.000 threading.py:1590(main_thread)
        2    0.000    0.000    0.000    0.000 helpers.py:112(__await__)
        3    0.000    0.000    0.000    0.000 {function socket.detach at 0x00000279046EF4C0}
        1    0.000    0.000    0.000    0.000 connector.py:279(__del__)
        3    0.000    0.000    0.000    0.000 cookiejar.py:169(<lambda>)
        1    0.000    0.000    0.000    0.000 windows_events.py:914(__del__)
        3    0.000    0.000    0.000    0.000 cookies.py:87(get_new_headers)
        1    0.000    0.000    0.000    0.000 _transcripts.py:41(__init__)
        1    0.000    0.000    0.000    0.000 base_events.py:521(_check_default_executor)
        1    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 windows_events.py:439(set_loop)
        1    0.000    0.000    0.000    0.000 connector.py:94(__del__)
        3    0.000    0.000    0.000    0.000 {method 'locked' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 _base.py:398(__get_result)
        2    0.000    0.000    0.000    0.000 sessions.py:451(__enter__)
        1    0.000    0.000    0.000    0.000 client.py:1317(__aenter__)
        1    0.000    0.000    0.000    0.000 cookies.py:84(add_unredirected_header)
        1    0.000    0.000    0.000    0.000 {method 'clear' of 'set' objects}
        2    0.000    0.000    0.000    0.000 {method 'get_name' of '_asyncio.Task' objects}
        1    0.000    0.000    0.000    0.000 utils.py:10(addr_to_addr_infos)


